    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           3         1.628752e+00         7.041808e-01         6.813552e-01         9.706430e-03
           3         1.654402e+00         6.745811e-01         6.814751e-01         1.699035e-02
           3         1.680051e+00         7.307626e-01         7.126448e-01         7.680010e-03
           3         1.705701e+00         7.355807e-01         7.228630e-01         5.395301e-03
           3         1.731351e+00         7.551930e-01         7.633689e-01         7.355502e-03
           3         1.757000e+00         7.996197e-01         8.053478e-01         1.210348e-02
           3         1.782650e+00         8.258687e-01         8.263625e-01         2.112574e-03
           3         1.808300e+00         8.347520e-01         8.585173e-01         1.289254e-02
           3         1.833949e+00         9.167357e-01         9.522022e-01         1.831553e-02
           3         1.859599e+00         9.637106e-01         9.766530e-01         5.283885e-03
           3         1.885248e+00         1.028700e+00         1.005423e+00         1.567398e-02
           3         1.910898e+00         1.021662e+00         1.013486e+00         7.852771e-03
           3         1.936548e+00         1.080375e+00         1.068233e+00         1.148379e-02
           3         1.962197e+00         1.087191e+00         1.100641e+00         1.409098e-02
           3         1.987847e+00         1.174411e+00         1.152456e+00         1.396064e-02
           3         2.013497e+00         1.175992e+00         1.179467e+00         8.130707e-03
           3         2.039146e+00         1.186150e+00         1.180536e+00         4.096265e-03
           3         2.064796e+00         1.171036e+00         1.193211e+00         1.333700e-02
           3         2.090446e+00         1.192276e+00         1.187192e+00         2.847566e-03
           3         2.116095e+00         1.181435e+00         1.181031e+00         4.344813e-03
           3         2.141745e+00         1.189156e+00         1.163903e+00         1.108613e-02
           3         2.167395e+00         1.119929e+00         1.146537e+00         1.116505e-02
           3         2.193044e+00         1.073727e+00         1.116705e+00         2.050455e-02
           3         2.218694e+00         1.062418e+00         1.098835e+00         1.668908e-02
           3         2.244343e+00         1.071957e+00         1.075782e+00         2.555784e-03
           3         2.269993e+00         1.070191e+00         1.069105e+00         4.813186e-03
           3         2.295643e+00         1.075624e+00         1.052110e+00         1.153326e-02
           3         2.321292e+00         1.032354e+00         1.011292e+00         8.886858e-03
           3         2.346942e+00         1.004121e+00         9.758079e-01         1.158322e-02
           3         2.372592e+00         9.791218e-01         9.490250e-01         1.331204e-02
           3         2.398241e+00         9.340262e-01         9.268074e-01         3.022839e-03
           3         2.423891e+00         9.146778e-01         9.080719e-01         4.975143e-03
           3         2.449541e+00         9.181668e-01         9.083753e-01         1.187674e-02
           3         2.475190e+00         9.251931e-01         9.161883e-01         4.248060e-03
           3         2.500840e+00         9.013502e-01         8.930777e-01         3.448599e-03
           3         2.526489e+00         9.045894e-01         8.895352e-01         7.258330e-03
           3         2.552139e+00         8.981318e-01         8.856586e-01         6.340035e-03
           4         1.282482e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.847446e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.412410e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.977374e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.154234e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.410730e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.667227e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.923723e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.180219e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.436716e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.693212e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.949709e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.206205e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.462701e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.719198e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.975694e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.232190e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.488687e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.745183e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.001680e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.258176e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.514672e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.771169e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.027665e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.284162e-01         0.000000e+00         0.000000e+00         0.000000e+00
