    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           3         1.764582e+00         7.449879e-01         7.399034e-01         2.255769e-03
           3         1.787648e+00         1.189823e+00         1.185721e+00         2.472266e-03
           3         1.810715e+00         1.712217e+00         1.706824e+00         2.623332e-03
           3         1.833781e+00         2.207523e+00         2.209200e+00         7.840124e-04
           3         1.856848e+00         2.563092e+00         2.562593e+00         3.989438e-03
           3         1.879914e+00         2.670745e+00         2.671997e+00         3.915453e-03
           3         1.902980e+00         2.524778e+00         2.529178e+00         3.314945e-03
           3         1.926047e+00         2.156251e+00         2.156862e+00         2.113272e-03
           3         1.949113e+00         1.667398e+00         1.668846e+00         1.683002e-03
           3         1.972180e+00         1.187630e+00         1.186949e+00         3.935624e-03
           3         1.995246e+00         7.862691e-01         7.893938e-01         1.284009e-03
           3         2.018313e+00         5.398375e-01         5.352023e-01         2.443930e-03
           3         2.041379e+00         4.291514e-01         4.296820e-01         2.463550e-03
           3         2.064445e+00         4.577319e-01         4.564089e-01         2.817319e-03
           3         2.087512e+00         5.838427e-01         5.815249e-01         1.333683e-03
           3         2.110578e+00         7.512140e-01         7.528799e-01         7.021785e-04
           3         2.133645e+00         9.109938e-01         9.115554e-01         8.195586e-04
           3         2.156711e+00         9.998229e-01         9.994482e-01         2.411085e-04
           3         2.179778e+00         1.011113e+00         1.009083e+00         1.340309e-03
           3         2.202844e+00         9.067605e-01         9.100415e-01         2.438748e-03
           3         2.225910e+00         7.721457e-01         7.750596e-01         1.972742e-03
           3         2.248977e+00         6.511226e-01         6.498761e-01         1.325839e-03
           3         2.272043e+00         5.667383e-01         5.681305e-01         1.647358e-03
           3         2.295110e+00         5.713102e-01         5.685284e-01         1.609887e-03
           4         1.153321e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.459964e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.766607e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.073250e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.037989e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.268654e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.499318e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.729982e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.960646e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.191311e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.421975e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.652639e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.883304e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.113968e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.344632e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.575296e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.805961e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.036625e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.267289e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.497954e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.728618e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.959282e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.189946e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.420611e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.651275e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.881939e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.112604e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.343268e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.573932e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.804596e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.035261e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.265925e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.496589e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.727254e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.957918e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.188582e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.419247e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.649911e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.880575e-01         1.794112e-04         7.176449e-05         3.356477e-05
           4         9.111239e-01         3.786282e-03         3.325788e-03         1.367088e-04
           4         9.341904e-01         4.701235e-02         4.502374e-02         7.356658e-04
           4         9.572568e-01         2.905839e-01         2.902436e-01         4.174299e-03
           4         9.803232e-01         9.653031e-01         9.746158e-01         4.868084e-03
           4         1.003390e+00         2.165820e+00         2.184236e+00         1.090728e-02
           4         1.026456e+00         3.553584e+00         3.549831e+00         1.934994e-03
           4         1.049523e+00         4.499362e+00         4.515082e+00         8.208736e-03
           4         1.072589e+00         4.824393e+00         4.801731e+00         9.150908e-03
           4         1.095655e+00         4.411170e+00         4.398206e+00         1.299749e-02
           4         1.118722e+00         3.597965e+00         3.585252e+00         4.737466e-03
           4         1.141788e+00         2.671946e+00         2.645246e+00         9.913465e-03
           4         1.164855e+00         1.781711e+00         1.787565e+00         4.827538e-03
           4         1.187921e+00         1.105532e+00         1.106849e+00         4.324109e-03
