    # BLOCK:          ACTUAL_TE:              TE_AVE:              ERROR:
         517         1.969130e+01         1.951128e+01         1.127242e-02
         518         1.928251e+01         1.951084e+01         1.125931e-02
         519         1.989407e+01         1.951158e+01         1.126180e-02
         520         1.952118e+01         1.951160e+01         1.124016e-02
         521         1.970329e+01         1.951197e+01         1.122460e-02
         522         1.941008e+01         1.951177e+01         1.120480e-02
         523         1.918695e+01         1.951115e+01         1.120057e-02
         524         1.932551e+01         1.951080e+01         1.118480e-02
         525         1.941913e+01         1.951062e+01         1.116486e-02
         526         1.961357e+01         1.951082e+01         1.114535e-02
         527         1.926143e+01         1.951034e+01         1.113424e-02
         528         1.937182e+01         1.951008e+01         1.111624e-02
         529         1.940385e+01         1.950988e+01         1.109704e-02
         530         1.958232e+01         1.951002e+01         1.107695e-02
         531         1.933665e+01         1.950969e+01         1.106090e-02
         532         1.958550e+01         1.950983e+01         1.104103e-02
         533         1.948190e+01         1.950978e+01         1.102043e-02
         534         1.906284e+01         1.950894e+01         1.103153e-02
         535         1.940895e+01         1.950876e+01         1.101250e-02
         536         1.938478e+01         1.950853e+01         1.099438e-02
         537         1.989966e+01         1.950925e+01         1.099801e-02
         538         1.929037e+01         1.950885e+01         1.098509e-02
         539         1.980206e+01         1.950939e+01         1.097817e-02
         540         1.915075e+01         1.950873e+01         1.097791e-02
         541         1.967056e+01         1.950903e+01         1.096169e-02
         542         1.957810e+01         1.950915e+01         1.094221e-02
         543         1.971006e+01         1.950952e+01         1.092831e-02
         544         1.926889e+01         1.950908e+01         1.091717e-02
         545         1.945639e+01         1.950898e+01         1.089757e-02
         546         2.017307e+01         1.951020e+01         1.094527e-02
         547         2.011161e+01         1.951130e+01         1.098034e-02
         548         1.975622e+01         1.951175e+01         1.096940e-02
         549         1.917292e+01         1.951113e+01         1.096677e-02
         550         1.944781e+01         1.951101e+01         1.094743e-02
         551         1.970421e+01         1.951137e+01         1.093318e-02
         552         1.987890e+01         1.951203e+01         1.093363e-02
         553         1.987879e+01         1.951269e+01         1.093395e-02
         554         1.936225e+01         1.951242e+01         1.091759e-02
         555         1.931032e+01         1.951206e+01         1.090399e-02
         556         1.951208e+01         1.951206e+01         1.088438e-02
         557         1.963752e+01         1.951228e+01         1.086716e-02
         558         1.994840e+01         1.951307e+01         1.087576e-02
         559         1.951826e+01         1.951307e+01         1.085631e-02
         560         1.940165e+01         1.951288e+01         1.083874e-02
         561         1.969364e+01         1.951320e+01         1.082421e-02
         562         1.923516e+01         1.951270e+01         1.081625e-02
         563         1.967996e+01         1.951300e+01         1.080112e-02
         564         1.950614e+01         1.951299e+01         1.078197e-02
         565         1.916941e+01         1.951238e+01         1.078003e-02
         566         2.006274e+01         1.951335e+01         1.080475e-02
         567         1.946306e+01         1.951326e+01         1.078605e-02
         568         1.900870e+01         1.951238e+01         1.080358e-02
         569         2.014604e+01         1.951349e+01         1.084184e-02
         570         1.952576e+01         1.951351e+01         1.082284e-02
         571         1.930676e+01         1.951315e+01         1.080994e-02
         572         1.955894e+01         1.951323e+01         1.079134e-02
         573         1.965283e+01         1.951347e+01         1.077526e-02
         574         1.937821e+01         1.951324e+01         1.075906e-02
         575         1.927659e+01         1.951282e+01         1.074822e-02
         576         1.943099e+01         1.951268e+01         1.073050e-02
         577         1.974273e+01         1.951308e+01         1.071930e-02
         578         1.941261e+01         1.951291e+01         1.070217e-02
         579         2.014204e+01         1.951399e+01         1.073870e-02
         580         2.020634e+01         1.951519e+01         1.078633e-02
         581         1.918872e+01         1.951463e+01         1.078239e-02
         582         1.986445e+01         1.951523e+01         1.078060e-02
         583         1.940773e+01         1.951504e+01         1.076369e-02
         584         1.947578e+01         1.951498e+01         1.074547e-02
         585         1.977431e+01         1.951542e+01         1.073624e-02
         586         1.960118e+01         1.951557e+01         1.071892e-02
         587         1.959170e+01         1.951569e+01         1.070144e-02
         588         1.933296e+01         1.951538e+01         1.068775e-02
         589         1.950177e+01         1.951536e+01         1.066963e-02
         590         1.936578e+01         1.951511e+01         1.065456e-02
         591         1.963790e+01         1.951532e+01         1.063856e-02
         592         1.959920e+01         1.951546e+01         1.062153e-02
         593         1.984903e+01         1.951602e+01         1.061850e-02
         594         1.945067e+01         1.951591e+01         1.060120e-02
         595         1.913842e+01         1.951528e+01         1.060235e-02
         596         1.933066e+01         1.951497e+01         1.058908e-02
         597         1.949088e+01         1.951492e+01         1.057142e-02
         598         1.980933e+01         1.951542e+01         1.056520e-02
         599         1.928785e+01         1.951504e+01         1.055439e-02
         600         1.884436e+01         1.951392e+01         1.059583e-02
         601         1.865218e+01         1.951249e+01         1.067477e-02
         602         1.984174e+01         1.951303e+01         1.067104e-02
         603         1.953732e+01         1.951307e+01         1.065342e-02
         604         1.935924e+01         1.951282e+01         1.063882e-02
         605         1.962119e+01         1.951300e+01         1.062275e-02
         606         1.961785e+01         1.951317e+01         1.060663e-02
         607         1.959769e+01         1.951331e+01         1.059007e-02
         608         1.964400e+01         1.951352e+01         1.057483e-02
         609         1.951108e+01         1.951352e+01         1.055747e-02
         610         1.978576e+01         1.951397e+01         1.054959e-02
         611         1.909698e+01         1.951328e+01         1.055437e-02
         612         1.954137e+01         1.951333e+01         1.053723e-02
         613         1.888942e+01         1.951231e+01         1.056908e-02
         614         1.952069e+01         1.951233e+01         1.055187e-02
         615         1.937656e+01         1.951211e+01         1.053703e-02
         616         1.959115e+01         1.951223e+01         1.052070e-02
         617         1.988488e+01         1.951284e+01         1.052097e-02
         618         1.926841e+01         1.951244e+01         1.051138e-02
         619         1.941485e+01         1.951228e+01         1.049558e-02
         620         1.995494e+01         1.951300e+01         1.050291e-02
         621         1.975968e+01         1.951340e+01         1.049350e-02
         622         1.972166e+01         1.951373e+01         1.048197e-02
         623         1.949440e+01         1.951370e+01         1.046520e-02
         624         1.949098e+01         1.951366e+01         1.044849e-02
         625         1.924724e+01         1.951324e+01         1.044046e-02
         626         1.913533e+01         1.951263e+01         1.044122e-02
         627         1.954095e+01         1.951268e+01         1.042467e-02
         628         1.912790e+01         1.951207e+01         1.042606e-02
         629         1.956192e+01         1.951214e+01         1.040978e-02
         630         1.935174e+01         1.951189e+01         1.039637e-02
         631         1.924329e+01         1.951146e+01         1.038861e-02
         632         1.913586e+01         1.951087e+01         1.038916e-02
         633         1.922866e+01         1.951042e+01         1.038231e-02
         634         1.975154e+01         1.951080e+01         1.037289e-02
         635         1.942184e+01         1.951066e+01         1.035750e-02
         636         1.956592e+01         1.951075e+01         1.034158e-02
         637         1.934338e+01         1.951049e+01         1.032869e-02
         638         1.929727e+01         1.951015e+01         1.031790e-02
         639         1.936713e+01         1.950993e+01         1.030418e-02
         640         1.959410e+01         1.951006e+01         1.028892e-02
         641         1.905974e+01         1.950936e+01         1.029683e-02
         642         1.963914e+01         1.950956e+01         1.028277e-02
         643         1.968784e+01         1.950984e+01         1.027052e-02
         644         1.963161e+01         1.951003e+01         1.025631e-02
         645         2.011633e+01         1.951097e+01         1.028339e-02
         646         1.907270e+01         1.951029e+01         1.028983e-02
         647         1.914900e+01         1.950973e+01         1.028907e-02
         648         1.958274e+01         1.950984e+01         1.027381e-02
         649         1.950977e+01         1.950984e+01         1.025798e-02
         650         1.906111e+01         1.950915e+01         1.026540e-02
         651         1.939956e+01         1.950899e+01         1.025101e-02
         652         1.941103e+01         1.950884e+01         1.023639e-02
         653         1.943900e+01         1.950873e+01         1.022127e-02
         654         1.949377e+01         1.950871e+01         1.020567e-02
         655         1.949307e+01         1.950868e+01         1.019011e-02
         656         1.913483e+01         1.950811e+01         1.019050e-02
         657         1.922708e+01         1.950768e+01         1.018397e-02
         658         1.987402e+01         1.950824e+01         1.018370e-02
         659         1.953048e+01         1.950827e+01         1.016830e-02
         660         1.974188e+01         1.950863e+01         1.015905e-02
         661         1.930578e+01         1.950832e+01         1.014832e-02
         662         1.898866e+01         1.950754e+01         1.016330e-02
         663         1.955351e+01         1.950761e+01         1.014821e-02
         664         1.953006e+01         1.950764e+01         1.013298e-02
         665         1.977565e+01         1.950804e+01         1.012576e-02
         666         1.939029e+01         1.950787e+01         1.011210e-02
         667         1.934010e+01         1.950761e+01         1.010006e-02
         668         1.976486e+01         1.950800e+01         1.009228e-02
         669         1.937158e+01         1.950780e+01         1.007926e-02
         670         1.965717e+01         1.950802e+01         1.006668e-02
         671         1.928566e+01         1.950769e+01         1.005713e-02
         672         1.971295e+01         1.950799e+01         1.004680e-02
         673         1.932294e+01         1.950772e+01         1.003563e-02
         674         1.966727e+01         1.950795e+01         1.002353e-02
         675         1.902531e+01         1.950724e+01         1.003416e-02
         676         1.977928e+01         1.950764e+01         1.002738e-02
         677         1.893602e+01         1.950680e+01         1.004805e-02
         678         2.005633e+01         1.950761e+01         1.006587e-02
         679         1.945165e+01         1.950753e+01         1.005138e-02
         680         1.990446e+01         1.950811e+01         1.005354e-02
         681         1.945212e+01         1.950803e+01         1.003911e-02
         682         1.988651e+01         1.950858e+01         1.003972e-02
         683         1.902350e+01         1.950787e+01         1.005011e-02
         684         1.927069e+01         1.950752e+01         1.004139e-02
         685         1.921217e+01         1.950709e+01         1.003599e-02
         686         1.930336e+01         1.950680e+01         1.002575e-02
         687         1.948972e+01         1.950677e+01         1.001119e-02
         688         1.979500e+01         1.950719e+01         1.000540e-02
         689         1.930511e+01         1.950690e+01         9.995175e-03
         690         1.977653e+01         1.950729e+01         9.988326e-03
         691         1.983214e+01         1.950776e+01         9.984928e-03
         692         1.968619e+01         1.950802e+01         9.973828e-03
         693         1.932177e+01         1.950775e+01         9.963056e-03
         694         1.980900e+01         1.950818e+01         9.958152e-03
         695         1.932778e+01         1.950792e+01         9.947206e-03
         696         1.925288e+01         1.950756e+01         9.939661e-03
         697         1.962627e+01         1.950773e+01         9.926860e-03
         698         1.908521e+01         1.950712e+01         9.931077e-03
         699         2.007131e+01         1.950793e+01         9.949615e-03
         700         1.956404e+01         1.950801e+01         9.935724e-03
         701         1.967154e+01         1.950824e+01         9.924289e-03
         702         1.975194e+01         1.950859e+01         9.916221e-03
         703         1.972748e+01         1.950890e+01         9.907003e-03
         704         1.922308e+01         1.950849e+01         9.901246e-03
         705         1.950447e+01         1.950849e+01         9.887203e-03
         706         2.001267e+01         1.950920e+01         9.898956e-03
         707         1.933431e+01         1.950895e+01         9.888045e-03
         708         1.921755e+01         1.950854e+01         9.882641e-03
         709         1.984389e+01         1.950902e+01         9.880015e-03
         710         1.887368e+01         1.950812e+01         9.906540e-03
         711         1.913844e+01         1.950760e+01         9.906242e-03
         712         1.968728e+01         1.950785e+01         9.895543e-03
         713         1.985010e+01         1.950833e+01         9.893299e-03
         714         1.899170e+01         1.950761e+01         9.905868e-03
         715         1.941732e+01         1.950748e+01         9.892818e-03
         716         1.938388e+01         1.950731e+01         9.880508e-03
         717         1.944373e+01         1.950722e+01         9.867125e-03
         718         1.961324e+01         1.950737e+01         9.854488e-03
         719         1.952630e+01         1.950740e+01         9.840817e-03
         720         1.937293e+01         1.950721e+01         9.828921e-03
         721         1.942444e+01         1.950709e+01         9.815959e-03
         722         1.966875e+01         1.950732e+01         9.804917e-03
         723         1.967356e+01         1.950755e+01         9.794051e-03
         724         1.891136e+01         1.950673e+01         9.815080e-03
         725         1.972260e+01         1.950702e+01         9.806057e-03
         726         1.932549e+01         1.950677e+01         9.795738e-03
         727         1.917212e+01         1.950631e+01         9.793073e-03
         728         1.919883e+01         1.950589e+01         9.788725e-03
         729         1.950950e+01         1.950590e+01         9.775299e-03
         730         1.983404e+01         1.950634e+01         9.772238e-03
         731         1.917740e+01         1.950589e+01         9.769225e-03
         732         1.964242e+01         1.950608e+01         9.757659e-03
         733         1.974252e+01         1.950640e+01         9.749677e-03
         734         1.909136e+01         1.950584e+01         9.752778e-03
         735         1.918417e+01         1.950540e+01         9.749324e-03
         736         1.930273e+01         1.950513e+01         9.739965e-03
         737         1.953861e+01         1.950517e+01         9.726855e-03
         738         1.946107e+01         1.950511e+01         9.713859e-03
         739         1.949709e+01         1.950510e+01         9.700721e-03
         740         1.947331e+01         1.950506e+01         9.687707e-03
         741         1.942436e+01         1.950495e+01         9.675245e-03
         742         1.989636e+01         1.950548e+01         9.676575e-03
         743         1.956966e+01         1.950556e+01         9.663937e-03
         744         1.954352e+01         1.950561e+01         9.651082e-03
         745         1.933741e+01         1.950539e+01         9.640768e-03
         746         1.934343e+01         1.950517e+01         9.630289e-03
         747         1.945401e+01         1.950510e+01         9.617641e-03
         748         1.947858e+01         1.950507e+01         9.604848e-03
         749         1.964941e+01         1.950526e+01         9.593958e-03
         750         1.991867e+01         1.950581e+01         9.596988e-03
         751         2.015443e+01         1.950667e+01         9.622993e-03
         752         1.956608e+01         1.950675e+01         9.610521e-03
         753         1.987528e+01         1.950724e+01         9.610211e-03
         754         1.944372e+01         1.950716e+01         9.597835e-03
         755         1.999514e+01         1.950780e+01         9.606860e-03
         756         1.915332e+01         1.950734e+01         9.605589e-03
         757         1.951100e+01         1.950734e+01         9.592901e-03
         758         1.949944e+01         1.950733e+01         9.580251e-03
         759         1.947973e+01         1.950729e+01         9.567698e-03
         760         1.925325e+01         1.950696e+01         9.560947e-03
         761         1.977554e+01         1.950731e+01         9.554895e-03
         762         2.010625e+01         1.950810e+01         9.574631e-03
         763         1.932985e+01         1.950786e+01         9.564932e-03
         764         1.935688e+01         1.950767e+01         9.554453e-03
         765         1.943899e+01         1.950758e+01         9.542386e-03
         766         1.930087e+01         1.950731e+01         9.533743e-03
         767         1.890027e+01         1.950652e+01         9.554108e-03
         768         1.975830e+01         1.950684e+01         9.547291e-03
         769         1.944146e+01         1.950676e+01         9.535254e-03
         770         1.950727e+01         1.950676e+01         9.522871e-03
         771         1.962810e+01         1.950692e+01         9.511820e-03
         772         1.934490e+01         1.950671e+01         9.501814e-03
         773         1.927531e+01         1.950641e+01         9.494236e-03
         774         1.958017e+01         1.950650e+01         9.482447e-03
         775         1.958679e+01         1.950661e+01         9.470778e-03
         776         1.983894e+01         1.950703e+01         9.468251e-03
         777         1.942739e+01         1.950693e+01         9.456621e-03
         778         1.943302e+01         1.950684e+01         9.444943e-03
         779         1.937965e+01         1.950667e+01         9.434229e-03
         780         1.919503e+01         1.950627e+01         9.430591e-03
         781         1.954142e+01         1.950632e+01         9.418623e-03
         782         1.925118e+01         1.950599e+01         9.412228e-03
         783         1.984956e+01         1.950643e+01         9.410429e-03
         784         1.958415e+01         1.950653e+01         9.398948e-03
         785         1.926616e+01         1.950622e+01         9.391962e-03
         786         1.939697e+01         1.950609e+01         9.381041e-03
         787         1.919154e+01         1.950569e+01         9.377631e-03
         788         1.993020e+01         1.950623e+01         9.381192e-03
         789         1.958586e+01         1.950633e+01         9.369845e-03
         790         1.952052e+01         1.950634e+01         9.358002e-03
         791         1.936486e+01         1.950617e+01         9.347880e-03
         792         1.962587e+01         1.950632e+01         9.337299e-03
         793         1.979391e+01         1.950668e+01         9.332565e-03
         794         1.909336e+01         1.950616e+01         9.335318e-03
         795         1.966769e+01         1.950636e+01         9.325786e-03
         796         1.958905e+01         1.950647e+01         9.314649e-03
         797         1.937727e+01         1.950630e+01         9.304372e-03
         798         1.963692e+01         1.950647e+01         9.294152e-03
         799         1.913648e+01         1.950600e+01         9.294048e-03
         800         1.962726e+01         1.950616e+01         9.283666e-03
         801         1.919956e+01         1.950577e+01         9.279964e-03
         802         1.997324e+01         1.950636e+01         9.286680e-03
         803         1.926191e+01         1.950605e+01         9.280103e-03
         804         1.971485e+01         1.950631e+01         9.272194e-03
         805         1.968957e+01         1.950654e+01         9.263469e-03
         806         1.936627e+01         1.950636e+01         9.253611e-03
         807         1.938456e+01         1.950621e+01         9.243375e-03
         808         1.913368e+01         1.950575e+01         9.243427e-03
         809         2.021235e+01         1.950663e+01         9.273174e-03
         810         1.905674e+01         1.950607e+01         9.278345e-03
         811         1.944176e+01         1.950599e+01         9.267243e-03
         812         1.959225e+01         1.950610e+01         9.256439e-03
         813         1.908231e+01         1.950558e+01         9.259719e-03
         814         1.982844e+01         1.950597e+01         9.256834e-03
         815         1.985681e+01         1.950640e+01         9.255480e-03
         816         1.974676e+01         1.950670e+01         9.248824e-03
         817         1.970606e+01         1.950694e+01         9.240722e-03
         818         1.967917e+01         1.950715e+01         9.231823e-03
         819         1.976132e+01         1.950746e+01         9.225766e-03
         820         1.947390e+01         1.950742e+01         9.214606e-03
         821         1.934254e+01         1.950722e+01         9.205571e-03
         822         1.960613e+01         1.950734e+01         9.195158e-03
         823         1.967849e+01         1.950755e+01         9.186336e-03
         824         1.949226e+01         1.950753e+01         9.175207e-03
         825         1.987902e+01         1.950798e+01         9.175128e-03
         826         1.961679e+01         1.950811e+01         9.164966e-03
         827         1.937184e+01         1.950795e+01         9.155365e-03
         828         1.966022e+01         1.950813e+01         9.146155e-03
         829         1.994951e+01         1.950866e+01         9.150605e-03
         830         1.900313e+01         1.950806e+01         9.159829e-03
         831         1.970319e+01         1.950829e+01         9.151816e-03
         832         1.962985e+01         1.950844e+01         9.141982e-03
         833         1.991149e+01         1.950892e+01         9.143803e-03
         834         2.007380e+01         1.950960e+01         9.157890e-03
         835         2.030619e+01         1.951055e+01         9.196479e-03
         836         1.985531e+01         1.951096e+01         9.194720e-03
         837         1.962507e+01         1.951110e+01         9.184745e-03
         838         2.001446e+01         1.951170e+01         9.193406e-03
         839         1.964465e+01         1.951186e+01         9.183813e-03
         840         1.935137e+01         1.951167e+01         9.174867e-03
         841         1.941147e+01         1.951155e+01         9.164731e-03
         842         1.908248e+01         1.951104e+01         9.168003e-03
         843         1.987726e+01         1.951147e+01         9.167414e-03
         844         1.955301e+01         1.951152e+01         9.156685e-03
         845         1.965948e+01         1.951170e+01         9.147522e-03
         846         1.975623e+01         1.951199e+01         9.141275e-03
         847         1.926096e+01         1.951169e+01         9.135286e-03
         848         1.946672e+01         1.951164e+01         9.124667e-03
         849         2.026395e+01         1.951252e+01         9.156845e-03
         850         1.957149e+01         1.951259e+01         9.146335e-03
         851         1.908290e+01         1.951209e+01         9.149514e-03
         852         1.917487e+01         1.951169e+01         9.147332e-03
         853         1.918442e+01         1.951131e+01         9.144651e-03
         854         1.947425e+01         1.951127e+01         9.134046e-03
         855         1.929603e+01         1.951101e+01         9.126831e-03
         856         1.979161e+01         1.951134e+01         9.122053e-03
         857         1.960754e+01         1.951145e+01         9.112100e-03
         858         1.944269e+01         1.951137e+01         9.101832e-03
         859         1.929608e+01         1.951112e+01         9.094687e-03
         860         1.958160e+01         1.951120e+01         9.084481e-03
         861         1.926604e+01         1.951092e+01         9.078391e-03
         862         1.970769e+01         1.951115e+01         9.070729e-03
         863         1.981561e+01         1.951150e+01         9.067076e-03
         864         1.945726e+01         1.951144e+01         9.056799e-03
         865         1.931651e+01         1.951121e+01         9.049132e-03
         866         1.951966e+01         1.951122e+01         9.038688e-03
         867         1.962625e+01         1.951136e+01         9.029236e-03
         868         1.971991e+01         1.951160e+01         9.022030e-03
         869         1.946929e+01         1.951155e+01         9.011779e-03
         870         2.006090e+01         1.951218e+01         9.023515e-03
         871         1.932035e+01         1.951196e+01         9.015843e-03
         872         1.878144e+01         1.951112e+01         9.044342e-03
         873         1.964912e+01         1.951128e+01         9.035363e-03
         874         1.967312e+01         1.951146e+01         9.026922e-03
         875         1.930510e+01         1.951123e+01         9.019686e-03
         876         2.003923e+01         1.951183e+01         9.029507e-03
         877         1.976138e+01         1.951212e+01         9.023694e-03
         878         1.964032e+01         1.951226e+01         9.014597e-03
         879         1.936577e+01         1.951209e+01         9.005882e-03
         880         1.926354e+01         1.951181e+01         9.000076e-03
         881         1.970621e+01         1.951203e+01         8.992565e-03
         882         1.997332e+01         1.951256e+01         8.997565e-03
         883         1.926138e+01         1.951227e+01         8.991871e-03
         884         1.968387e+01         1.951247e+01         8.983794e-03
         885         1.957532e+01         1.951254e+01         8.973923e-03
         886         1.932736e+01         1.951233e+01         8.966228e-03
         887         1.958512e+01         1.951241e+01         8.956495e-03
         888         1.938631e+01         1.951227e+01         8.947535e-03
         889         1.956719e+01         1.951233e+01         8.937683e-03
         890         1.953501e+01         1.951235e+01         8.927677e-03
         891         1.969250e+01         1.951256e+01         8.919947e-03
         892         1.954639e+01         1.951259e+01         8.910027e-03
         893         1.929928e+01         1.951236e+01         8.903251e-03
         894         1.972189e+01         1.951259e+01         8.896377e-03
         895         1.913556e+01         1.951217e+01         8.896405e-03
         896         1.913786e+01         1.951175e+01         8.896279e-03
         897         1.940263e+01         1.951163e+01         8.887193e-03
         898         1.936658e+01         1.951147e+01         8.878764e-03
         899         2.007057e+01         1.951209e+01         8.890642e-03
         900         1.933838e+01         1.951190e+01         8.882858e-03
         901         1.946379e+01         1.951184e+01         8.873160e-03
         902         1.934724e+01         1.951166e+01         8.865199e-03
         903         1.992418e+01         1.951212e+01         8.867144e-03
         904         1.935718e+01         1.951195e+01         8.858992e-03
         905         1.980614e+01         1.951227e+01         8.855165e-03
         906         1.977608e+01         1.951256e+01         8.850177e-03
         907         1.937408e+01         1.951241e+01         8.841736e-03
         908         1.967056e+01         1.951258e+01         8.833714e-03
         909         1.966469e+01         1.951275e+01         8.825581e-03
         910         1.960096e+01         1.951285e+01         8.816415e-03
         911         1.977432e+01         1.951314e+01         8.811408e-03
         912         1.928116e+01         1.951288e+01         8.805417e-03
         913         1.931068e+01         1.951266e+01         8.798557e-03
         914         1.965570e+01         1.951282e+01         8.790322e-03
         915         1.970861e+01         1.951303e+01         8.783319e-03
         916         1.981030e+01         1.951335e+01         8.779724e-03
         917         1.934753e+01         1.951317e+01         8.772012e-03
         918         1.956654e+01         1.951323e+01         8.762649e-03
         919         1.961529e+01         1.951334e+01         8.753818e-03
         920         1.964674e+01         1.951349e+01         8.745503e-03
         921         1.970266e+01         1.951369e+01         8.738419e-03
         922         1.943214e+01         1.951361e+01         8.729389e-03
         923         1.963584e+01         1.951374e+01         8.720936e-03
         924         1.935295e+01         1.951356e+01         8.713234e-03
         925         1.947790e+01         1.951353e+01         8.703900e-03
         926         1.897895e+01         1.951295e+01         8.713624e-03
         927         1.948658e+01         1.951292e+01         8.704271e-03
         928         1.975561e+01         1.951318e+01         8.698819e-03
         929         1.988240e+01         1.951358e+01         8.698530e-03
         930         1.924214e+01         1.951329e+01         8.694072e-03
         931         1.926349e+01         1.951302e+01         8.688873e-03
         932         1.945402e+01         1.951295e+01         8.679780e-03
         933         1.976565e+01         1.951323e+01         8.674702e-03
         934         1.954783e+01         1.951326e+01         8.665493e-03
         935         1.953679e+01         1.951329e+01         8.656262e-03
         936         1.965266e+01         1.951344e+01         8.648294e-03
         937         1.967586e+01         1.951361e+01         8.640802e-03
         938         1.952504e+01         1.951362e+01         8.631598e-03
         939         1.931424e+01         1.951341e+01         8.625017e-03
         940         1.955692e+01         1.951346e+01         8.615966e-03
         941         1.968729e+01         1.951364e+01         8.608790e-03
         942         1.954206e+01         1.951367e+01         8.599704e-03
         943         1.942633e+01         1.951358e+01         8.591083e-03
         944         1.933739e+01         1.951339e+01         8.584010e-03
         945         1.955740e+01         1.951344e+01         8.575053e-03
         946         1.975533e+01         1.951369e+01         8.569800e-03
         947         1.989507e+01         1.951410e+01         8.570207e-03
         948         1.935397e+01         1.951393e+01         8.562831e-03
         949         1.935158e+01         1.951376e+01         8.555517e-03
         950         1.944491e+01         1.951368e+01         8.546818e-03
         951         1.979590e+01         1.951398e+01         8.542981e-03
         952         1.938003e+01         1.951384e+01         8.535166e-03
         953         1.985049e+01         1.951419e+01         8.533517e-03
         954         1.981764e+01         1.951451e+01         8.530498e-03
         955         1.944480e+01         1.951444e+01         8.521878e-03
         956         1.928055e+01         1.951419e+01         8.516475e-03
         957         1.944064e+01         1.951412e+01         8.507923e-03
         958         1.927675e+01         1.951387e+01         8.502649e-03
         959         1.927246e+01         1.951362e+01         8.497509e-03
         960         1.953097e+01         1.951364e+01         8.488676e-03
         961         1.942892e+01         1.951355e+01         8.480301e-03
         962         1.931685e+01         1.951334e+01         8.473950e-03
         963         1.990919e+01         1.951375e+01         8.475115e-03
         964         1.917350e+01         1.951340e+01         8.473670e-03
         965         1.949825e+01         1.951339e+01         8.464903e-03
         966         1.934317e+01         1.951321e+01         8.457974e-03
         967         1.959938e+01         1.951330e+01         8.449697e-03
         968         1.961866e+01         1.951341e+01         8.441669e-03
         969         1.893422e+01         1.951281e+01         8.454091e-03
         970         1.967818e+01         1.951298e+01         8.447095e-03
         971         1.950130e+01         1.951297e+01         8.438404e-03
         972         1.931639e+01         1.951277e+01         8.432146e-03
         973         1.908758e+01         1.951233e+01         8.434795e-03
         974         1.960701e+01         1.951243e+01         8.426695e-03
         975         2.007172e+01         1.951300e+01         8.437555e-03
         976         1.977372e+01         1.951327e+01         8.433138e-03
         977         1.933100e+01         1.951308e+01         8.426569e-03
         978         2.016811e+01         1.951375e+01         8.444529e-03
         979         1.965541e+01         1.951389e+01         8.437142e-03
         980         1.976417e+01         1.951415e+01         8.432397e-03
         981         1.976185e+01         1.951440e+01         8.427581e-03
         982         1.925387e+01         1.951414e+01         8.423174e-03
         983         1.941512e+01         1.951404e+01         8.415208e-03
         984         1.910008e+01         1.951362e+01         8.417164e-03
         985         1.908224e+01         1.951318e+01         8.420004e-03
         986         1.963402e+01         1.951330e+01         8.412357e-03
         987         1.889162e+01         1.951267e+01         8.427381e-03
         988         1.964604e+01         1.951281e+01         8.419933e-03
         989         1.994772e+01         1.951325e+01         8.422895e-03
         990         1.893122e+01         1.951266e+01         8.434879e-03
         991         1.940374e+01         1.951255e+01         8.427084e-03
         992         1.952417e+01         1.951256e+01         8.418597e-03
         993         1.925384e+01         1.951230e+01         8.414149e-03
         994         1.955355e+01         1.951234e+01         8.405787e-03
         995         1.909649e+01         1.951192e+01         8.407723e-03
         996         1.935424e+01         1.951176e+01         8.400771e-03
         997         1.955487e+01         1.951181e+01         8.392457e-03
         998         1.972743e+01         1.951202e+01         8.386828e-03
         999         1.941220e+01         1.951192e+01         8.379028e-03
        1000         1.936874e+01         1.951178e+01         8.371872e-03
