    # BLOCK:          ACTUAL_TE:              TE_AVE:              ERROR:
         958        -4.687144e-01        -4.432404e-01         1.454545e-03
         959        -4.354243e-01        -4.432322e-01         1.453051e-03
         960        -4.592453e-01        -4.432489e-01         1.451633e-03
         961        -4.676034e-01        -4.432742e-01         1.450344e-03
         962        -4.594095e-01        -4.432910e-01         1.448933e-03
         963        -4.207547e-01        -4.432676e-01         1.447617e-03
         964        -3.891910e-01        -4.432115e-01         1.447202e-03
         965        -4.876388e-01        -4.432576e-01         1.446435e-03
         966        -5.038041e-01        -4.433202e-01         1.446295e-03
         967        -4.156544e-01        -4.432916e-01         1.445082e-03
         968        -4.420647e-01        -4.432904e-01         1.443590e-03
         969        -4.637903e-01        -4.433115e-01         1.442255e-03
         970        -4.101591e-01        -4.432773e-01         1.441173e-03
         971        -4.298393e-01        -4.432635e-01         1.439755e-03
         972        -5.119142e-01        -4.433341e-01         1.440005e-03
         973        -4.462866e-01        -4.433372e-01         1.438528e-03
         974        -4.721588e-01        -4.433668e-01         1.437356e-03
         975        -4.562155e-01        -4.433799e-01         1.435942e-03
         976        -4.145267e-01        -4.433504e-01         1.434775e-03
         977        -4.554800e-01        -4.433628e-01         1.433360e-03
         978        -4.983539e-01        -4.434190e-01         1.432997e-03
         979        -4.515856e-01        -4.434274e-01         1.431558e-03
         980        -4.792861e-01        -4.434639e-01         1.430564e-03
         981        -4.328763e-01        -4.434532e-01         1.429147e-03
         982        -4.552113e-01        -4.434651e-01         1.427742e-03
         983        -4.287926e-01        -4.434502e-01         1.426367e-03
         984        -3.993054e-01        -4.434053e-01         1.425623e-03
         985        -5.069627e-01        -4.434699e-01         1.425635e-03
         986        -4.433771e-01        -4.434698e-01         1.424189e-03
         987        -4.429666e-01        -4.434693e-01         1.422746e-03
         988        -4.839056e-01        -4.435102e-01         1.421895e-03
         989        -4.551403e-01        -4.435219e-01         1.420506e-03
         990        -4.250958e-01        -4.435033e-01         1.419193e-03
         991        -4.013064e-01        -4.434608e-01         1.418399e-03
         992        -4.680759e-01        -4.434856e-01         1.417187e-03
         993        -4.351040e-01        -4.434771e-01         1.415785e-03
         994        -4.502241e-01        -4.434839e-01         1.414376e-03
         995        -5.090158e-01        -4.435498e-01         1.414488e-03
         996        -4.828014e-01        -4.435892e-01         1.413616e-03
         997        -4.382813e-01        -4.435839e-01         1.412208e-03
         998        -4.695468e-01        -4.436099e-01         1.411033e-03
         999        -4.820822e-01        -4.436484e-01         1.410146e-03
        1000        -4.785045e-01        -4.436832e-01         1.409167e-03
