    #T:              iterazioni:              accettazione_<H>:              mu:              sigma:              E_final:              ERROR:
2.558318e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.558318e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.540447e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.522701e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.505078e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.487579e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.470202e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.452946e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.435811e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.418795e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.401898e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.385120e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.368458e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             5                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             6                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             7                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             8                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03             9                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.351913e-03            10                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.335484e-03             0                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.335484e-03             1                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.335484e-03             2                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.335484e-03             3                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.335484e-03             4                    5.053193e-01            7.890360e-01         6.326964e-01        -4.406421e-01          1.423420e-03
2.335484e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.335484e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.335484e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.335484e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.335484e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.335484e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.319169e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.302969e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.286881e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.270906e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.255042e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.239290e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.223647e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.208114e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.192689e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.177371e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.162161e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
